2TI 1:10.11 . Ἰησοῦ, Ἰησοῦ, N-GSM 2424 Ἰησοῦς ! Ἰησοῦς
2TI 1:10.12 . καταργήσαντος καταργήσαντος V-AAP-GSM 2673 καταργέω ! καταργέω
2TI 1:10.13 . μὲν μὲν PRT 3303 μέν ! μέν
2TI 1:10.14 . τὸν τὸν T-ASM 3588 ὁ ! ὁ
2TI 1:10.15 . θάνατον θάνατον N-ASM 2288 θάνατος ! θάνατος
2TI 1:10.16 . φωτίσαντος φωτίσαντος V-AAP-GSM 5461 φωτίζω ! φωτίζω
2TI 1:10.17 . δὲ δὲ CONJ 1161 δέ ! δέ
2TI 1:10.18 . ζωὴν ζωὴν N-ASF 2222 ζωή ! ζωή
2TI 1:10.19 . καὶ καὶ CONJ 2532 καί ! καί
2TI 1:10.20 . ἀφθαρσίαν ἀφθαρσίαν N-ASF 861 ἀφθαρσία ! ἀφθαρσία
2TI 1:10.21 . διὰ διὰ PREP 1223 διά ! διά
2TI 1:10.22 . τοῦ τοῦ T-GSN 3588 ὁ ! ὁ
2TI 1:10.23 . εὐαγγελίου, εὐαγγελίου, N-GSN 2098 εὐαγγέλιον ! εὐαγγέλιον
2TI 1:11.1 . εἰς εἰς PREP 1519 εἰς ! εἰς
2TI 1:11.2 . ὃ ὃ R-ASN 3739 ὅς ! ὅς
2TI 1:11.3 . ἐτέθην ἐτέθην V-API-1S 5087 τίθημι ! τίθημι
2TI 1:11.4 . ἐγὼ ἐγὼ P-1NS 1473 ἐγώ ! ἐγώ
2TI 1:11.5 . κῆρυξ κῆρυξ N-NSM 2783 κῆρυξ ! κῆρυξ
2TI 1:11.6 . καὶ καὶ CONJ 2532 καί ! καί
2TI 1:11.7 . ἀπόστολος ἀπόστολος N-NSM 652 ἀπόστολος ! ἀπόστολος
2TI 1:11.8 . καὶ καὶ CONJ 2532 καί ! καί
2TI 1:11.9 . διδάσκαλος. διδάσκαλος. N-NSM 1320 διδάσκαλος ! διδάσκαλος
2TI 1:12.1 . δι’ δι’ PREP 1223 διά ! διά
2TI 1:12.2 . ἣν ἣν R-ASF 3739 ὅς ! ὅς
2TI 1:12.3 . αἰτίαν αἰτίαν N-ASF 156 αἰτία ! αἰτία
2TI 1:12.4 . καὶ καὶ CONJ 2532 καί ! καί
2TI 1:12.5 . ταῦτα ταῦτα D-APN 3778 οὗτος ! οὗτος
2TI 1:12.6 . πάσχω, πάσχω, V-PAI-1S 3958 πάσχω ! πάσχω
2TI 1:12.7 . ἀλλ’ ἀλλ’ CONJ 235 ἀλλά ! ἀλλά
2TI 1:12.8 . οὐκ οὐκ PRT-N 3756 οὐ ! οὐ
2TI 1:12.9 . ἐπαισχύνομαι, ἐπαισχύνομαι, V-PNI-1S 1870 ἐπαισχύνομαι ! ἐπαισχύνομαι
2TI 1:12.10 . οἶδα οἶδα V-RAI-1S 1492 εἴδω ! οἶδα
2TI 1:12.11 . γὰρ γὰρ CONJ 1063 γάρ ! γάρ
2TI 1:12.12 . ᾧ ᾧ R-DSM 3739 ὅς ! ὅς
2TI 1:12.13 . πεπίστευκα, πεπίστευκα, V-RAI-1S 4100 πιστεύω ! πιστεύω
2TI 1:12.14 . καὶ καὶ CONJ 2532 καί ! καί
2TI 1:12.15 . πέπεισμαι πέπεισμαι V-RPI-1S 3982 πείθω ! πείθω
2TI 1:12.16 . ὅτι ὅτι CONJ 3754 ὅτι ! ὅτι
