COL 1:1.1 C Παῦλος Παῦλος N-NSM 3972 Παῦλος ! Παῦλος
COL 1:1.2 . ἀπόστολος ἀπόστολος N-NSM 652 ἀπόστολος ! ἀπόστολος
COL 1:1.3 . Χριστοῦ Χριστοῦ N-GSM 5547 Χριστός ! Χριστός
COL 1:1.4 . Ἰησοῦ Ἰησοῦ N-GSM 2424 Ἰησοῦς ! Ἰησοῦς
COL 1:1.5 . διὰ διὰ PREP 1223 διά ! διά
COL 1:1.6 . θελήματος θελήματος N-GSN 2307 θέλημα ! θέλημα
COL 1:1.7 . θεοῦ θεοῦ N-GSM 2316 θεός ! θεός
COL 1:1.8 . καὶ καὶ CONJ 2532 καί ! καί
COL 1:1.9 . Τιμόθεος Τιμόθεος N-NSM 5095 Τιμόθεος ! Τιμόθεος
COL 1:1.10 . ὁ ὁ T-NSM 3588 ὁ ! ὁ
COL 1:1.11 . ἀδελφὸς ἀδελφὸς N-NSM 80 ἀδελφός ! ἀδελφός
COL 1:2.1 . τοῖς τοῖς T-DPM 3588 ὁ ! ὁ
COL 1:2.2 . ἐν ἐν PREP 1722 ἐν ! ἐν
COL 1:2.3 . Κολοσσαῖς Κολοσσαῖς N-DPF 2857 Κολοσσαί ! Κολοσσαί
COL 1:2.4 . ἁγίοις ἁγίοις A-DPM 40 ἅγιος ! ἅγιος
COL 1:2.5 . καὶ καὶ CONJ 2532 καί ! καί
COL 1:2.6 . πιστοῖς πιστοῖς A-DPM 4103 πιστός ! πιστός
COL 1:2.7 . ἀδελφοῖς ἀδελφοῖς N-DPM 80 ἀδελφός ! ἀδελφός
COL 1:2.8 . ἐν ἐν PREP 1722 ἐν ! ἐν
COL 1:2.9 . Χριστῷ· Χριστῷ· N-DSM 5547 Χριστός ! Χριστός
COL 1:2.10 . χάρις χάρις N-NSF 5485 χάρις ! χάρις
COL 1:2.11 . ὑμῖν ὑμῖν P-2DP 5210 ὑμεῖς ! σύ
COL 1:2.12 . καὶ καὶ CONJ 2532 καί ! καί
COL 1:2.13 . εἰρήνη εἰρήνη N-NSF 1515 εἰρήνη ! εἰρήνη
COL 1:2.14 . ἀπὸ ἀπὸ PREP 575 ἀπό ! ἀπό
COL 1:2.15 . θεοῦ θεοῦ N-GSM 2316 θεός ! θεός
COL 1:2.16 . πατρὸς πατρὸς N-GSM 3962 πατήρ ! πατήρ
COL 1:2.17 . ἡμῶν. ἡμῶν. P-1GP 2249 ἡμεῖς ! ἐγώ
COL 1:3.1 P Εὐχαριστοῦμεν Εὐχαριστοῦμεν V-PAI-1P 2168 εὐχαριστέω ! εὐχαριστέω
COL 1:3.2 . τῷ τῷ T-DSM 3588 ὁ ! ὁ
COL 1:3.3 . θεῷ θεῷ N-DSM 2316 θεός ! θεός
COL 1:3.4 . καὶ καὶ CONJ 2532 καί ! καί
COL 1:3.5 . πατρὶ πατρὶ N-DSM 3962 πατήρ ! πατήρ
COL 1:3.6 . τοῦ τοῦ T-GSM 3588 ὁ ! ὁ
COL 1:3.7 . κυρίου κυρίου N-GSM 2962 κύριος ! κύριος
COL 1:3.8 . ἡμῶν ἡμῶν P-1GP 2249 ἡμεῖς ! ἐγώ
COL 1:3.9 . Ἰησοῦ Ἰησοῦ N-GSM 2424 Ἰησοῦς ! Ἰησοῦς
COL 1:3.10 . Χριστοῦ Χριστοῦ N-GSM 5547 Χριστός ! Χριστός
COL 1:3.11 . πάντοτε πάντοτε ADV 3842 πάντοτε ! πάντοτε
COL 1:3.12 . περὶ περὶ PREP 4012 περί ! περί
COL 1:3.13 . ὑμῶν ὑμῶν P-2GP 5210 ὑμεῖς ! σύ
COL 1:3.14 . προσευχόμενοι, προσευχόμενοι, V-PNP-NPM 4336 προσεύχομαι ! προσεύχομαι
COL 1:4.1 . ἀκούσαντες ἀκούσαντες V-AAP-NPM 191 ἀκούω ! ἀκούω
COL 1:4.2 . τὴν τὴν T-ASF 3588 ὁ ! ὁ
COL 1:4.3 . πίστιν πίστιν N-ASF 4102 πίστις ! πίστις
COL 1:4.4 . ὑμῶν ὑμῶν P-2GP 5210 ὑμεῖς ! σύ
COL 1:4.5 . ἐν ἐν PREP 1722 ἐν ! ἐν
