GA 1:7.9 . οἱ οἱ T-NPM 3588 ὁ ! ὁ
GA 1:7.10 . ταράσσοντες ταράσσοντες V-PAP-NPM 5015 ταράσσω ! ταράσσω
GA 1:7.11 . ὑμᾶς ὑμᾶς P-2AP 5210 ὑμεῖς ! σύ
GA 1:7.12 . καὶ καὶ CONJ 2532 καί ! καί
GA 1:7.13 . θέλοντες θέλοντες V-PAP-NPM 2309 θέλω ! θέλω
GA 1:7.14 . μεταστρέψαι μεταστρέψαι V-AAN 3344 μεταστρέφω ! μεταστρέφω
GA 1:7.15 . τὸ τὸ T-ASN 3588 ὁ ! ὁ
GA 1:7.16 . εὐαγγέλιον εὐαγγέλιον N-ASN 2098 εὐαγγέλιον ! εὐαγγέλιον
GA 1:7.17 . τοῦ τοῦ T-GSM 3588 ὁ ! ὁ
GA 1:7.18 . Χριστοῦ. Χριστοῦ. N-GSM 5547 Χριστός ! Χριστός
GA 1:8.1 . ἀλλὰ ἀλλὰ CONJ 235 ἀλλά ! ἀλλά
GA 1:8.2 . καὶ καὶ CONJ 2532 καί ! καί
GA 1:8.3 . ἐὰν ἐὰν COND 1437 ἐάν ! ἐάν
GA 1:8.4 . ἡμεῖς ἡμεῖς P-1NP 2249 ἡμεῖς ! ἐγώ
GA 1:8.5 . ἢ ἢ PRT 2228 ἤ ! ἤ
GA 1:8.6 . ἄγγελος ἄγγελος N-NSM 32 ἄγγελος ! ἄγγελος
GA 1:8.7 . ἐξ ἐξ PREP 1537 ἐκ ! ἐκ
GA 1:8.8 . οὐρανοῦ οὐρανοῦ N-GSM 3772 οὐρανός ! οὐρανός
GA 1:8.9 . εὐαγγελίσηται εὐαγγελίσηται V-AMS-3S 2097 εὐαγγελίζω ! εὐαγγελίζω
GA 1:8.10 . παρ’ παρ’ PREP 3844 παρά ! παρά
GA 1:8.11 . ὃ ὃ R-ASN 3739 ὅς ! ὅς
GA 1:8.12 . εὐηγγελισάμεθα εὐηγγελισάμεθα V-AMI-1P 2097 εὐαγγελίζω ! εὐαγγελίζω
GA 1:8.13 . ὑμῖν, ὑμῖν, P-2DP 5210 ὑμεῖς ! σύ
GA 1:8.14 . ἀνάθεμα ἀνάθεμα N-NSN 331 ἀνάθεμα ! ἀνάθεμα
GA 1:8.15 . ἔστω. ἔστω. V-PAM-3S 1510 εἰμί ! εἰμί
GA 1:9.1 . ὡς ὡς ADV 5613 ὡς ! ὡς
GA 1:9.2 . προειρήκαμεν, προειρήκαμεν, V-RAI-1P 4280 προερέω ! προεῖπον
GA 1:9.3 . καὶ καὶ CONJ 2532 καί ! καί
GA 1:9.4 . ἄρτι ἄρτι ADV 737 ἄρτι ! ἄρτι
GA 1:9.5 . πάλιν πάλιν ADV 3825 πάλιν ! πάλιν
GA 1:9.6 . λέγω, λέγω, V-PAI-1S 3004 λέγω ! λέγω
GA 1:9.7 . εἴ εἴ COND 1487 εἰ ! εἰ
GA 1:9.8 . τις τις X-NSM 5100 τὶς ! τὶς
GA 1:9.9 . ὑμᾶς ὑμᾶς P-2AP 5210 ὑμεῖς ! σύ
GA 1:9.10 . εὐαγγελίζεται εὐαγγελίζεται V-PMI-3S 2097 εὐαγγελίζω ! εὐαγγελίζω
GA 1:9.11 . παρ’ παρ’ PREP 3844 παρά ! παρά
GA 1:9.12 . ὃ ὃ R-ASN 3739 ὅς ! ὅς
GA 1:9.13 . παρελάβετε, παρελάβετε, V-2AAI-2P 3880 παραλαμβάνω ! παραλαμβάνω
GA 1:9.14 . ἀνάθεμα ἀνάθεμα N-NSN 331 ἀνάθεμα ! ἀνάθεμα
GA 1:9.15 . ἔστω. ἔστω. V-PAM-3S 1510 εἰμί ! εἰμί
GA 1:10.1 . ἄρτι ἄρτι ADV 737 ἄρτι ! ἄρτι
GA 1:10.2 . γὰρ γὰρ CONJ 1063 γάρ ! γάρ
GA 1:10.3 . ἀνθρώπους ἀνθρώπους N-APM 444 ἄνθρωπος ! ἄνθρωπος
GA 1:10.4 . πείθω πείθω V-PAI-1S 3982 πείθω ! πείθω
GA 1:10.5 . ἢ ἢ PRT 2228 ἤ ! ἤ
GA 1:10.6 . τὸν τὸν T-ASM 3588 ὁ ! ὁ
GA 1:10.7 . θεόν; θεόν; N-ASM 2316 θεός ! θεός
GA 1:10.8 . ἢ ἢ PRT 2228 ἤ ! ἤ
GA 1:10.9 . ζητῶ ζητῶ V-PAI-1S 2212 ζητέω ! ζητέω
GA 1:10.10 . ἀνθρώποις ἀνθρώποις N-DPM 444 ἄνθρωπος ! ἄνθρωπος
GA 1:10.11 . ἀρέσκειν; ἀρέσκειν; V-PAN 700 ἀρέσκω ! ἀρέσκω
GA 1:10.12 . εἰ εἰ COND 1487 εἰ ! εἰ
GA 1:10.13 . ἔτι ἔτι ADV 2089 ἔτι ! ἔτι
GA 1:10.14 . ἀνθρώποις ἀνθρώποις N-DPM 444 ἄνθρωπος ! ἄνθρωπος
GA 1:10.15 . ἤρεσκον, ἤρεσκον, V-IAI-1S 700 ἀρέσκω ! ἀρέσκω
GA 1:10.16 . Χριστοῦ Χριστοῦ N-GSM 5547 Χριστός ! Χριστός
GA 1:10.17 . δοῦλος δοῦλος N-NSM 1401 δοῦλος ! δοῦλος (II)
GA 1:10.18 . οὐκ οὐκ PRT-N 3756 οὐ ! οὐ
GA 1:10.19 . ἂν ἂν PRT 302 ἄν ! ἄν
GA 1:10.20 . ἤμην. ἤμην. V-IMI-1S 1510 εἰμί ! εἰμί
GA 1:11.1 P Γνωρίζω Γνωρίζω V-PAI-1S 1107 γνωρίζω ! γνωρίζω
GA 1:11.2 . δὲ δὲ CONJ 1161 δέ ! δέ
GA 1:11.3 . ὑμῖν, ὑμῖν, P-2DP 5210 ὑμεῖς ! σύ
GA 1:11.4 . ἀδελφοί, ἀδελφοί, N-VPM 80 ἀδελφός ! ἀδελφός
GA 1:11.5 . τὸ τὸ T-ASN 3588 ὁ ! ὁ
GA 1:11.6 . εὐαγγέλιον εὐαγγέλιον N-ASN 2098 εὐαγγέλιον ! εὐαγγέλιον
GA 1:11.7 . τὸ τὸ T-ASN 3588 ὁ ! ὁ
GA 1:11.8 . εὐαγγελισθὲν εὐαγγελισθὲν V-APP-ASN 2097 εὐαγγελίζω ! εὐαγγελίζω
GA 1:11.9 . ὑπ’ ὑπ’ PREP 5259 ὑπό ! ὑπό
GA 1:11.10 . ἐμοῦ ἐμοῦ P-1GS 1473 ἐγώ ! ἐγώ
GA 1:11.11 . ὅτι ὅτι CONJ 3754 ὅτι ! ὅτι
GA 1:11.12 . οὐκ οὐκ PRT-N 3756 οὐ ! οὐ
GA 1:11.13 . ἔστιν ἔστιν V-PAI-3S 1510 εἰμί ! εἰμί
GA 1:11.14 . κατὰ κατὰ PREP 2596 κατά ! κατά
GA 1:11.15 . ἄνθρωπον· ἄνθρωπον· N-ASM 444 ἄνθρωπος ! ἄνθρωπος
GA 1:12.1 . οὐδὲ οὐδὲ CONJ-N 3761 οὐδέ ! οὐδέ
GA 1:12.2 . γὰρ γὰρ CONJ 1063 γάρ ! γάρ
GA 1:12.3 . ἐγὼ ἐγὼ P-1NS 1473 ἐγώ ! ἐγώ
GA 1:12.4 . παρὰ παρὰ PREP 3844 παρά ! παρά
GA 1:12.5 . ἀνθρώπου ἀνθρώπου N-GSM 444 ἄνθρωπος ! ἄνθρωπος
GA 1:12.6 . παρέλαβον παρέλαβον V-2AAI-1S 3880 παραλαμβάνω ! παραλαμβάνω
GA 1:12.7 . αὐτό, αὐτό, P-ASN 846 αὐτός ! αὐτός
GA 1:12.8 . οὔτε οὔτε CONJ-N 3777 οὔτε ! οὔτε
GA 1:12.9 . ἐδιδάχθην, ἐδιδάχθην, V-API-1S 1321 διδάσκω ! διδάσκω
GA 1:12.10 . ἀλλὰ ἀλλὰ CONJ 235 ἀλλά ! ἀλλά
GA 1:12.11 . δι’ δι’ PREP 1223 διά ! διά
GA 1:12.12 . ἀποκαλύψεως ἀποκαλύψεως N-GSF 602 ἀποκάλυψις ! ἀποκάλυψις
GA 1:12.13 . Ἰησοῦ Ἰησοῦ N-GSM 2424 Ἰησοῦς ! Ἰησοῦς
GA 1:12.14 . Χριστοῦ. Χριστοῦ. N-GSM 5547 Χριστός ! Χριστός
GA 1:13.1 . ἠκούσατε ἠκούσατε V-AAI-2P 191 ἀκούω ! ἀκούω
GA 1:13.2 . γὰρ γὰρ CONJ 1063 γάρ ! γάρ
GA 1:13.3 . τὴν τὴν T-ASF 3588 ὁ ! ὁ
GA 1:13.4 . ἐμὴν ἐμὴν S-1SASF 1699 ἐμός ! ἐμός
GA 1:13.5 . ἀναστροφήν ἀναστροφήν N-ASF 391 ἀναστροφή ! ἀναστροφή
GA 1:13.6 . ποτε ποτε PRT 4218 ποτέ ! ποτέ
GA 1:13.7 . ἐν ἐν PREP 1722 ἐν ! ἐν
GA 1:13.8 . τῷ τῷ T-DSM 3588 ὁ ! ὁ
GA 1:13.9 . Ἰουδαϊσμῷ, Ἰουδαϊσμῷ, N-DSM 2454 Ἰουδαϊσμός ! Ἰουδαϊσμός
GA 1:13.10 . ὅτι ὅτι CONJ 3754 ὅτι ! ὅτι
GA 1:13.11 . καθ’ καθ’ PREP 2596 κατά ! κατά
GA 1:13.12 . ὑπερβολὴν ὑπερβολὴν N-ASF 5236 ὑπερβολή ! ὑπερβολή
GA 1:13.13 . ἐδίωκον ἐδίωκον V-IAI-1S 1377 διώκω ! διώκω
GA 1:13.14 . τὴν τὴν T-ASF 3588 ὁ ! ὁ
GA 1:13.15 . ἐκκλησίαν ἐκκλησίαν N-ASF 1577 ἐκκλησία ! ἐκκλησία
GA 1:13.16 . τοῦ τοῦ T-GSM 3588 ὁ ! ὁ
GA 1:13.17 . θεοῦ θεοῦ N-GSM 2316 θεός ! θεός
GA 1:13.18 . καὶ καὶ CONJ 2532 καί ! καί
GA 1:13.19 . ἐπόρθουν ἐπόρθουν V-IAI-1S 4199 πορθέω ! πορθέω
GA 1:13.20 . αὐτήν, αὐτήν, P-ASF 846 αὐτός ! αὐτός
GA 1:14.1 . καὶ καὶ CONJ 2532 καί ! καί
GA 1:14.2 . προέκοπτον προέκοπτον V-IAI-1S 4298 προκόπτω ! προκόπτω
GA 1:14.3 . ἐν ἐν PREP 1722 ἐν ! ἐν
GA 1:14.4 . τῷ τῷ T-DSM 3588 ὁ ! ὁ
GA 1:14.5 . Ἰουδαϊσμῷ Ἰουδαϊσμῷ N-DSM 2454 Ἰουδαϊσμός ! Ἰουδαϊσμός
